flight_id,aircraft_type,origin_lat,origin_lon,dest_lat,dest_lon,origin_sector,dest_sector,distance,distance_nm,cruise_altitude_ft,cruise_speed_ms,scheduled_time,fuel_consumption_kg,month,day_of_week,departure_hour,aircraft_age,carrier_reliability,airport_congestion,origin_congestion,dest_congestion,origin_weather,dest_weather,route_weather,headwind_kts,prev_delay,carrier_avg_delay,delay,delay_probability
FL000023,B788,40.96793725567362,-73.88569044864654,42.56417976809923,-71.34593583849109,ZNY,ZBW,275427.44940045,148.71892516223002,27000,274.7835876891,1023.4135046610285,644.7505079364479,11,2,21,2.996718300975782,0.8773897019759658,0.4797341167276553,0.5220740033905504,0.43739423006476014,2.8812272108738592,11.806293313031768,8.954338725176115,39.10990085883228,0,8.238687970245666,0,0.4039586373602627
FL000024,A359,32.60545161028751,-96.66359914568326,38.647345618778196,-77.46103667189134,ZFW,ZDC,1856574.512846599,1002.4700393340167,31000,274.7835876891,6965.996816454695,4388.577994366458,4,3,11,15.896818875898504,0.8907306460259674,0.7862715786992522,0.771898431322636,0.8006447260758686,1.849220485674796,2.636739952175451,3.03938564862145,44.17689148577654,1,12.028747097101007,1,0.6804522853178362
FL000025,A320,32.3973358711006,-96.83622123196727,33.4553337184058,-84.52373013895193,ZFW,ZTL,1154487.7870047789,623.3735350997727,33000,252.15435105587997,4405.048702194608,2775.1806823826037,6,6,15,1.195332933791021,0.8266733636280007,0.8330114446948171,0.7477406806969245,0.9182822086927097,1.2018783148709744,1.1639783669698356,1.1413023066334809,6.498265128891299,1,9.635785979610331,1,0.4603240167189625
FL000026,A320,41.686465505403326,-81.34995932736638,42.60971623200859,-71.5284278472664,ZOB,ZBW,815708.8961428637,440.4475681116974,27000,252.15435105587997,3120.641954094015,1966.0044310792298,5,3,2,2.7210733287929503,0.8639254144120493,0.41488433079216525,0.4061909258500117,0.4235777357343188,1.7794297382506525,2.2818203971658697,3.6277377902290717,7.842412295311718,0,6.26789512970446,0,0.15548948023010467
FL000027,B738,41.96494111802088,-87.38436052581568,33.680659546229684,-84.76041969720444,ZAU,ZTL,949424.9627698781,512.6484680182928,31000,255.06382433729402,3743.714483210809,2358.5401244228096,11,4,11,18.994094472651614,0.9838892001589993,0.8912659902593464,0.8647511954868619,0.9177807850318309,1.2349634207469324,6.897195798925434,2.6508770903186685,28.931017035656346,0,9.507476859189376,1,0.5808457964269066
FL000028,A359,42.528743219924436,-70.6295240108724,34.10896289301393,-118.1720873105301,ZBW,ZLA,4194958.87465728,2265.096584588164,39000,289.245881778,15309.281912672941,9644.847604983952,12,6,18,10.220475537077194,0.6628587243693375,0.930645600400333,0.8612912008006658,1.0,5.471284399270326,0.6885321870705354,3.9877802404128584,29.608730104237274,0,8.403229702007192,1,0.625398351159104
FL000029,B738,39.56155384497472,-104.68042555414537,38.661840654763765,-76.85539727777608,ZDV,ZDC,2393197.189081087,1292.2231042554465,31000,255.06382433729402,9399.275889854453,5921.543810608305,1,4,20,23.472234725909843,0.897137390965522,0.4623917621549798,0.4288504293825576,0.49593309492740195,0.3722577881525089,1.9226104565878872,2.4358404625486876,26.967749078642736,1,11.897297429478611,1,0.4658580280118768
FL000030,B788,41.18570498678814,-81.958708253935,34.18595856372018,-117.83583386953748,ZOB,ZLA,3227088.2018605773,1742.488229946316,35000,289.245881778,11488.90520874998,7238.010281512487,3,4,10,9.637441190558576,0.8480604563964492,0.7785460871052649,0.6698671636155173,0.8872250105950124,6.291608001882997,1.4949382490923349,5.473407220562867,16.24816098388233,0,6.997545172028657,0,0.393333389946607
FL000031,A320,34.179908053071415,-118.40879438534292,41.138572072663386,-81.4003748107297,ZLA,ZOB,3321866.188101628,1793.6642484350043,35000,265.4256326904,13430.149327250218,8460.994076167637,11,6,7,1.6018834268973132,0.5843510051574545,0.8977177899538304,1.0,0.7954355799076608,2.052108197749446,4.0581251469091875,3.883270162719422,35.1484244157449,0,4.2467460949648235,1,0.5292237675553766
FL000032,B738,41.39030307231805,-87.53135729879477,38.97270834732298,-76.82072092526705,ZAU,ZDC,948052.0498482839,511.90715434572564,35000,268.48823614452004,3690.5963302880004,2325.0756880814406,8,6,14,20.599766158980476,0.8424961085402717,0.8299790958813438,0.8140098541692765,0.845948337593411,1.2725495813797902,0.6012038235495956,-1.2596378983673162,22.55891305371295,1,9.059606854318398,0,0.7038622628980248
FL000033,A321,39.81548836016681,-104.88358495361715,40.63693067130239,-73.76955576437528,ZDV,ZNY,2629264.999406936,1419.689524517784,37000,265.4256326904,10203.689646288163,6428.324477161543,10,5,8,12.719144170300272,0.90927687775673,0.9420360174404123,0.8840720348808245,1.0,5.5059988364473655,7.246797744704408,7.102164914474579,15.06089439416273,0,4.455804120120298,1,1.1179990806277698
FL000034,B788,39.353467300055684,-105.07579541579638,47.96971814061296,-121.90913976820151,ZDV,ZSE,1652968.49390688,892.5315841829806,35000,289.245881778,5883.093964924725,3706.3491979025766,12,2,7,1.3583815224566773,0.5964662128625239,0.798779383623136,0.844353034920992,0.7532057323252801,1.2783194578754857,4.012526854996697,1.1426581388054877,16.088972526622715,0,3.3408825434908387,1,0.4720984017308094
FL000035,B737,42.15969591176648,-71.24896307373139,40.6101181154576,-74.07921109466325,ZBW,ZNY,292277.7081178259,157.81733699666626,31000,252.15435105587997,1242.1190933223725,782.5350287930946,2,0,19,4.226842552055352,0.9678497620790899,0.942519038265,0.8850380765300001,1.0,6.849944570434891,0.6887664844825,4.286024836106819,58.54890259535501,1,2.6164318831978486,0,0.750746863204057
FL000036,A359,39.883199543239016,-105.08156582890192,41.02468635566034,-82.03824740263381,ZDV,ZOB,1948182.3007917034,1051.934287684505,33000,274.7835876891,7050.3052845501215,4441.692329266576,7,2,15,6.327924097047235,0.9781242162291623,0.6890069497424255,0.7310210540310298,0.6469928454538212,6.052077703963112,1.5726673625370111,2.18984890305231,25.114825284157007,0,19.284180385235864,0,0.2699783486749846
FL000037,A320,33.26200192351074,-84.80249146914554,38.61508625514603,-77.51036779612619,ZTL,ZDC,885600.9450750956,478.18625544011644,25000,252.15435105587997,3527.344435485847,2222.2269943560837,5,3,11,12.205079709430672,0.6938632808961493,0.8270199224385308,0.8628750807969622,0.7911647640800996,6.273184195465731,3.089433040963498,5.101633205399136,27.910755735387237,0,4.713352970635885,0,0.4524431324605601
FL000038,B788,41.198167312241736,-74.03493454730618,47.28830713882159,-122.34732163284966,ZNY,ZSE,3844244.605196166,2075.7260287236318,35000,289.245881778,14070.054839802357,8864.134549075485,6,5,20,29.124369142310638,0.7197684007286651,0.44234118752739415,0.49832500336982377,0.3863573716849645,0.93870164332946,2.340263267039389,0.29129703307871146,31.148961410340725,0,9.662512134919233,0,0.37504697315725866
FL000039,A321,39.34577873012867,-105.35028146133956,33.51268380263462,-84.62150160662912,ZDV,ZTL,1959290.3062484113,1057.9321308036779,35000,265.4256326904,7453.098918419348,4695.452318604189,1,1,13,10.31552445401542,0.8069111492917247,0.8064614739669533,0.6929419201588822,0.9199810277750244,2.7295329305894773,2.752751155516041,1.762769265437727,4.94363162654944,1,7.5922035346450665,1,0.5448622808756297
FL000040,B788,42.09963286112191,-87.51939533299205,41.16210679705777,-74.10935062694794,ZAU,ZNY,1118231.9948696003,603.7969734717065,37000,289.245881778,3846.9486707776277,2423.5776625899057,11,0,15,6.359001879912921,0.9252472901607559,0.8474261955327502,0.8588202330580279,0.8360321580074724,8.285764942538908,3.9567158137651286,6.728807242483377,-2.787699744792654,0,28.688400888755027,1,0.741308803777361
FL000041,B788,32.54884513722996,-96.70676933313091,41.36027389694002,-82.10281792667337,ZFW,ZOB,1622234.3161897634,875.9364558260062,35000,289.245881778,5850.552860762492,3685.84830228037,12,5,21,9.943082899280803,0.8307651942923876,0.4324821816165493,0.4602230211648521,0.4047413420682465,9.818316388562645,4.68213694807388,7.202962015689253,23.262618585403416,0,15.895852706806533,0,0.4666600162809549
FL000042,A321,48.105553499565836,-122.27629341856282,33.722210118081335,-84.57514514349442,ZSE,ZTL,3501987.7484337757,1890.9221103854081,39000,265.4256326904,14014.786880021808,8829.31573441374,4,6,14,5.173378804883232,0.752202531220637,0.7861180742641563,0.6232094410053637,0.9490267075229488,3.5862313706786564,1.0586848942356384,2.2829029786004926,30.222510460589366,0,8.858170721403408,0,0.3471115618731398
FL000043,B738,42.39850149038079,-70.89724482491945,40.95065576690653,-73.98583189012126,ZBW,ZNY,302826.76551199757,163.51337230669415,25000,255.06382433729402,1198.3907472615292,754.9861707747634,3,2,23,3.023150317937986,0.8772294972404283,0.4903073649539993,0.4549457348742043,0.5256689950337943,2.8702695272162586,0.7956469288975485,2.846274264112257,30.700993853081684,0,5.775731114590097,0,0.16900807711328852
FL000044,A320,41.286538991654076,-81.89809187954401,47.33980775104991,-122.79000681036364,ZOB,ZSE,3282880.8248984246,1772.6138363382422,35000,265.4256326904,12772.459142801586,8046.649259965,4,3,21,11.19604305611182,0.7278541618614481,0.39549003273801325,0.41076779198804947,0.38021227348797704,7.235161575996432,0.13844809569516756,5.140189312963501,16.323955725254955,0,8.662296714051337,0,0.3765496086012783
FL000045,A321,42.32083177413513,-87.48015335100763,47.71393679487886,-122.31941148898349,ZAU,ZSE,2778431.745132156,1500.2331237214667,37000,265.4256326904,11059.956040400188,6967.7723054521175,6,6,8,5.1124604349543255,0.5679605623824517,0.8929081304177995,0.9845244008870778,0.8012918599485213,0.1442491177392137,1.4539662685352508,1.2676711865087547,27.622846662381953,0,32.697858230544426,1,0.5712127494871262
FL000046,B788,32.7341320977737,-96.90583023391962,38.680159374856316,-77.06022317166963,ZFW,ZDC,1905162.060876187,1028.7052164558245,35000,289.245881778,6933.831655905862,4368.313943220693,5,2,6,3.675101499371854,0.7819519072027243,0.9716884999636548,0.9433769999273095,1.0,9.347029058259837,5.944280353424887,6.979716223046966,28.152486541840126,1,3.5797777228665466,1,1.019769329898232
FL000047,A320,40.70794652701397,-74.02541342267335,41.59170778465952,-81.36971903407485,ZNY,ZOB,622532.6804326148,336.1407561731181,31000,252.15435105587997,2488.001529400549,1567.4409635223456,8,2,20,1.9699105277743434,0.8380759264297607,0.4806078773950823,0.5502881532292567,0.4109276015609079,3.2551224878070713,2.3543332082611945,3.214141265903263,29.569599052261594,0,10.557694733953959,0,0.18534169242645102
FL000048,A359,47.985271480228135,-122.82695482924528,41.8192469174081,-81.96577483847508,ZSE,ZOB,3250410.7583771585,1755.0814030114248,39000,289.245881778,11661.275981887544,7346.603868589152,7,1,10,6.7167064605461695,0.962781124071426,0.6458255029241388,0.6228203804760465,0.668830625372231,0.5257753041886896,5.110702266475717,2.188722237283119,20.43117234402226,0,14.138149716791538,1,0.24200600324288116
FL000049,B788,40.20219200385899,-105.14842783396132,47.73882189313395,-121.90007189448998,ZDV,ZSE,1575890.9074516636,850.9130169825397,31000,274.7835876891,5556.416454616721,3500.5423664085342,1,1,14,0.41765899837380793,0.943491023616897,0.6685138976520768,0.6932868092146655,0.6437409860894883,4.664948357389729,0.5725862818385891,3.109186891316926,10.943296414068964,1,5.757241706713185,1,0.3207791223219288
FL000050,A320,39.40432450015771,-77.11071869776403,41.450687024329675,-82.03077617880834,ZDC,ZOB,474456.7173750129,256.1861324919076,29000,252.15435105587997,1886.06858472677,1188.2232083778651,4,5,7,14.17755482804369,0.9751897184714331,0.8825395314547028,0.9426882123929183,0.8223908505164872,5.2447341433514385,1.0630661841939477,4.280653355698896,26.95585786085648,0,5.184586532699907,1,0.5932807420395793
FL000051,B788,42.72445824983964,-71.08569009330844,39.37539342791472,-77.35137448429688,ZBW,ZDC,643714.0959938747,347.57780561224337,25000,274.7835876891,2159.356691369143,1360.39471556256,7,2,19,2.438645946658549,0.9394884096661158,0.8982556297159014,0.8600511843790692,0.9364600750527335,0.28677347616604465,0.5004953725062095,2.020153896035809,-17.219424798478023,0,10.922332136381543,1,0.4293942441150883
FL000052,A321,32.86696393888562,-96.86375325102834,34.536551407402904,-118.59411935733243,ZFW,ZLA,2014874.8807475793,1087.945399971695,31000,252.15435105587997,8535.46372736537,5377.342148240183,11,4,19,21.351117872433015,0.6658826243801099,0.9712491700995307,0.9424983401990615,1.0,0.2256156669200936,1.4951774912571516,-0.7193264916231743,57.0841919340899,1,15.074084275991076,1,1.1079029354384586
FL000053,B738,41.937748683486916,-88.12002915258081,40.539261308243994,-73.98828835661529,ZAU,ZNY,1190430.0764590607,642.780818822387,31000,255.06382433729402,4763.564690365179,3001.0457549300627,7,1,22,1.5695259345174182,0.8085893308495207,0.5170536318899943,0.501336286271,0.5327709775089885,6.424805915138364,0.2583360028172854,2.8704627866751258,36.126864128259335,0,24.850869570787818,0,0.2206935146776478
FL000054,A359,42.48540466021395,-70.77547727405837,39.01945798588116,-77.05250155242597,ZBW,ZDC,653989.4326623132,353.1260435541648,29000,274.7835876891,2331.6396353656837,1468.9329702803807,3,6,15,9.206664844908445,0.9476891679143161,0.7981970085679199,0.7377002641071354,0.8586937530287043,6.756150956355649,2.3795150486367884,5.950978003368493,17.030703101475044,0,5.3623848385871025,0,0.3959250911809286
FL000055,A321,34.54853391605674,-117.76890683785322,32.92702568634694,-97.09745754907085,ZLA,ZFW,1916580.4748911194,1034.8706667878614,35000,265.4256326904,7417.761634390868,4673.189829666247,1,5,22,3.7638698238488733,0.7217577114131609,0.4801025183039766,0.5043952854791521,0.45580975112880107,0.7475430273311247,1.6259159681974804,1.6690013884672448,13.701504503313167,0,16.115677276869874,1,0.18724442167664035
FL000056,B737,41.975823565255865,-87.33684390539437,39.06220933883211,-76.54476668365933,ZAU,ZDC,967235.3510866624,522.2653083621287,33000,252.15435105587997,3968.2589348018346,2500.0031289251556,1,2,19,3.6380072783564197,0.9649576243941634,0.9812683636635464,1.0,0.962536727327093,7.303667818570797,0.7096826968500737,6.952888084373662,42.14810524588844,0,21.565230986150567,1,0.9520460934552967
FL000057,A320,42.21933336939977,-70.96594914856507,33.41252387258503,-84.49691846334825,ZBW,ZTL,1536693.5696634715,829.7481477664534,31000,252.15435105587997,6005.981347279014,3783.768248785779,12,3,22,4.233256455153165,0.9405195952976376,0.4993426101454219,0.45169607668034467,0.5469891436104991,1.527710390546178,5.855494268114377,3.7084873877501727,18.593518257159936,0,13.263156808696206,1,0.21024941838721445
FL000058,A320,47.46293205304,-122.2985880747003,33.05849032984503,-96.5916144058878,ZSE,ZFW,2685285.822768406,1449.938349227001,37000,265.4256326904,10443.060133147052,6579.127883882643,2,5,5,5.302598299837607,0.7179939648818925,0.4254644720992501,0.3981303924686935,0.4527985517298067,2.6409930409077647,6.081031879587008,2.9690161230593763,16.11436781268945,0,7.823093225116335,1,0.22028916880761681
FL000059,A359,42.18323065707028,-70.58580225192965,38.98731222969547,-77.2826754201025,ZBW,ZDC,667595.2840873562,360.4726155979245,29000,274.7835876891,2326.263084803976,1465.5457434265052,10,3,18,24.52541273160447,0.8980855648705618,0.92718184828085,0.8543636965617002,1.0,2.01325649852658,3.29761571119675,3.7636189215991815,4.401411093117037,1,15.305773065339023,1,1.1426133300270624
FL000060,B738,41.07740883595504,-73.7374806354762,47.21930981907657,-122.03658962830359,ZNY,ZSE,3850369.8803301533,2079.0334127052665,41000,268.48823614452004,14442.085650810845,9098.513960010832,5,0,6,7.507446229260996,0.8880411077210492,0.8783650005451307,1.0,0.7567300010902613,3.385792631638467,0.7287959940540718,2.552976200818874,3.6561035255802103,0,6.854575340576108,0,0.3669062451666287
FL000061,B788,38.7243957167654,-76.66799937445943,39.61487225188172,-105.19343072543973,ZDC,ZDV,2450750.5675462713,1323.299442519585,35000,289.245881778,8485.410853425048,5345.808837657781,5,2,12,4.168252098947499,0.8892840600937217,0.7710256144654416,0.8157216938066807,0.7263295351242025,0.017325916548761564,1.1772875728295635,1.5613939129775198,0.8296612484543573,0,5.024877592455782,0,0.2812849340551006
FL000062,B738,41.862633649571826,-81.67531821486378,34.03138187762973,-118.71805793419357,ZOB,ZLA,3334702.1262003058,1800.5951005401218,37000,268.48823614452004,12981.543285167554,8178.372269655559,4,6,12,5.580447952156301,0.75833867458353,0.7764224077084387,0.6708791407317629,0.8819656746851146,0.3459576238551826,0.4840007415053609,-1.2156941847349925,22.56456457352329,0,9.196183558140213,1,0.30991283781258505
FL000063,B738,41.16563160774314,-81.57704824258703,38.93028472458179,-76.86680396538907,ZOB,ZDC,471626.7233654149,254.65805797268624,25000,255.06382433729402,1878.143624565705,1183.2304834763943,2,1,9,3.7356643377137146,0.6222118254148821,0.9040274244512934,0.8080548489025867,1.0,4.8740490598962705,2.3241214144147815,3.979132700614552,33.774749090034696,0,3.5152669367701166,1,0.5600247955488734
FL000064,B738,40.202126875237575,-105.00675435328009,42.66609254977516,-71.00867345784373,ZDV,ZBW,2828272.0792628396,1527.1447512218356,41000,268.48823614452004,11090.734196430047,6987.16254375093,10,0,18,1.3446812091474418,0.8792422955287019,0.8529965108690969,0.8341468788315017,0.8718461429066922,2.242804993394095,0.35737897478459046,3.846140317493818,26.195848006792737,0,17.32247329991014,0,0.4497028766998863
FL000065,B788,41.14900396795696,-81.7704551870867,32.42968380082856,-97.06176441519801,ZOB,ZFW,1667525.8249999017,900.3919141468152,37000,289.245881778,6187.306927039241,3898.0033640347215,11,1,9,6.998000962931192,0.9182536295940896,0.8492649974778719,0.8064638823879934,0.8920661125677504,5.9588827896356324,0.7328709800656181,2.432928811826616,38.368766564392146,0,4.621942490240355,1,0.5224335919341646
FL000066,A321,33.37739428945413,-84.78389035061583,47.83053881712874,-122.25371308299358,ZTL,ZSE,3502087.0183227644,1890.975711837346,39000,265.4256326904,14477.567545678898,9120.867553777705,9,0,8,3.0694946436729453,0.9005452804621302,0.8923185597867214,1.0,0.7846371195734427,4.443433942406122,0.9232276236845272,3.814034091659826,45.73552751591582,1,16.917864418003845,1,0.7342684678760625
FL000067,B737,41.668786955198186,-81.20026063877883,33.91083918984938,-84.33021658262999,ZOB,ZTL,905246.2608104972,488.7938773274823,27000,252.15435105587997,3461.705346428451,2180.8743682499244,5,4,17,9.840847296075593,0.9579158209408861,0.8990420461895574,0.7980840923791148,1.0,1.7736804227071485,1.2174584853123576,1.6041121300381915,7.625474346012718,1,1.237738170248039,0,0.7238583402401475
